G_Date,G_Q,G_cd,L_Date,L_Q,L_cd ,VG_Date,VG_Q,VG_cd,WOB_Date,WOB_Q,WOB_cd
1/24/2023,30.3,A ,5/30/2023,1500,A ,6/11/2023,1490,A ,1/27/2023,41.2,A 
1/24/2023,30.9,A ,5/30/2023,1510,A ,6/11/2023,1510,A ,1/27/2023,40,A 
1/24/2023,31.6,A ,5/30/2023,1510,A ,6/11/2023,1520,A ,1/27/2023,40,A 
1/24/2023,31.6,A ,5/30/2023,1510,A ,6/11/2023,1520,A ,1/27/2023,40,A 
1/24/2023,31.6,A ,5/30/2023,1510,A ,6/11/2023,1520,A ,1/27/2023,40,A 
1/24/2023,31.6,A ,5/30/2023,1520,A ,6/11/2023,1530,A ,1/27/2023,40,A 
1/24/2023,30.9,A ,5/30/2023,1520,A ,6/11/2023,1550,A ,1/27/2023,38.9,A 
1/24/2023,30.9,A ,5/30/2023,1510,A ,6/11/2023,1550,A ,1/27/2023,38.9,A 
1/24/2023,30.3,A ,5/30/2023,1490,A ,6/11/2023,1550,A ,1/27/2023,38.9,A 
1/24/2023,29.6,A ,5/30/2023,1490,A ,6/11/2023,1560,A ,1/27/2023,38.9,A 
1/24/2023,29.6,A ,5/30/2023,1490,A ,6/11/2023,1590,A ,1/27/2023,38.9,A 
1/24/2023,29,A ,5/30/2023,1480,A ,6/11/2023,1590,A ,1/27/2023,37.7,A 
1/24/2023,28.4,A ,5/30/2023,1490,A ,6/11/2023,1600,A ,1/27/2023,37.7,A 
1/24/2023,27.8,A ,5/30/2023,1480,A ,6/11/2023,1610,A ,1/27/2023,37.7,A 
1/24/2023,27.2,A ,5/30/2023,1460,A ,6/11/2023,1630,A ,1/27/2023,37.7,A 
1/24/2023,27.2,A ,5/30/2023,1470,A ,6/11/2023,1640,A ,1/27/2023,37.7,A 
1/24/2023,26.6,A ,5/30/2023,1460,A ,6/11/2023,1660,A ,1/27/2023,36.6,A 
1/24/2023,25.5,A ,5/30/2023,1480,A ,6/11/2023,1670,A ,1/27/2023,37.7,A 
1/24/2023,25.5,A ,5/30/2023,1460,A ,6/11/2023,1680,A ,1/27/2023,37.7,A 
1/24/2023,24.9,A ,5/30/2023,1460,A ,6/11/2023,1700,A ,1/27/2023,36.6,A 
1/24/2023,24.4,A ,5/30/2023,1460,A ,6/11/2023,1720,A ,1/27/2023,36.6,A 
1/24/2023,24.4,A ,5/30/2023,1460,A ,6/11/2023,1730,A ,1/27/2023,36.6,A 
1/24/2023,23.8,A ,5/30/2023,1460,A ,6/11/2023,1750,A ,1/27/2023,36.6,A 
1/24/2023,23.3,A ,5/30/2023,1460,A ,6/11/2023,1750,A ,1/27/2023,36.6,A 
1/24/2023,22.8,A ,5/30/2023,1450,A ,6/11/2023,1790,A ,1/27/2023,36.6,A 
1/24/2023,22.3,A ,5/30/2023,1440,A ,6/11/2023,1800,A ,1/27/2023,36.6,A 
1/24/2023,22.3,A ,5/30/2023,1440,A ,6/11/2023,1830,A ,1/27/2023,36.6,A 
1/24/2023,21.8,A ,5/30/2023,1430,A ,6/11/2023,1840,A ,1/27/2023,35.5,A 
1/24/2023,21.3,A ,5/30/2023,1430,A ,6/11/2023,1860,A ,1/27/2023,35.5,A 
1/24/2023,21.3,A ,5/30/2023,1430,A ,6/11/2023,1890,A ,1/27/2023,35.5,A 
1/24/2023,20.8,A ,5/30/2023,1420,A ,6/11/2023,1910,A ,1/27/2023,35.5,A 
1/24/2023,20.8,A ,5/30/2023,1410,A ,6/11/2023,1930,A ,1/27/2023,35.5,A 
1/24/2023,20.3,A ,5/30/2023,1400,A ,6/11/2023,1950,A ,1/27/2023,35.5,A 
1/24/2023,20.3,A ,5/30/2023,1400,A ,6/11/2023,1980,A ,1/27/2023,35.5,A 
1/24/2023,19.9,A ,5/30/2023,1400,A ,6/11/2023,2000,A ,1/27/2023,34.3,A 
1/24/2023,19.4,A ,5/30/2023,1410,A ,6/11/2023,2030,A ,1/27/2023,34.3,A 
1/24/2023,19.4,A ,5/30/2023,1410,A ,6/11/2023,2060,A ,1/27/2023,34.3,A 
1/24/2023,18.9,A ,5/30/2023,1410,A ,6/11/2023,2080,A ,1/27/2023,34.3,A 
1/24/2023,18.5,A ,5/30/2023,1390,A ,6/11/2023,2120,A ,1/27/2023,34.3,A 
1/24/2023,18.5,A ,5/30/2023,1380,A ,6/11/2023,2130,A ,1/27/2023,34.3,A 
1/24/2023,18.1,A ,5/30/2023,1380,A ,6/11/2023,2150,A ,1/27/2023,34.3,A 
1/24/2023,18.1,A ,5/30/2023,1380,A ,6/11/2023,2180,A ,1/27/2023,33.3,A 
1/24/2023,18.1,A ,5/30/2023,1380,A ,6/11/2023,2210,A ,1/27/2023,33.3,A 
1/24/2023,17.6,A ,5/30/2023,1380,A ,6/11/2023,2240,A ,1/27/2023,33.3,A 
1/24/2023,17.6,A ,5/30/2023,1380,A ,6/11/2023,2280,A ,1/27/2023,33.3,A 
1/24/2023,17.2,A ,5/30/2023,1370,A ,6/11/2023,2300,A ,1/27/2023,33.3,A 
1/24/2023,17.2,A ,5/30/2023,1370,A ,6/11/2023,2330,A ,1/27/2023,33.3,A 
1/24/2023,16.8,A ,5/30/2023,1360,A ,6/12/2023,2360,A ,1/27/2023,33.3,A 
1/24/2023,16.8,A ,5/30/2023,1370,A ,6/12/2023,2400,A ,1/27/2023,32.2,A 
1/24/2023,16.8,A ,5/30/2023,1340,A ,6/12/2023,2420,A ,1/27/2023,32.2,A 
1/24/2023,16.4,A ,5/30/2023,1360,A ,6/12/2023,2450,A ,1/27/2023,32.2,A 
1/24/2023,16.4,A ,5/30/2023,1370,A ,6/12/2023,2490,A ,1/27/2023,32.2,A 
1/24/2023,16,A ,5/30/2023,1370,A ,6/12/2023,2530,A ,1/28/2023,32.2,A 
1/24/2023,16,A ,5/30/2023,1360,A ,6/12/2023,2560,A ,1/28/2023,32.2,A 
1/24/2023,16,A ,5/30/2023,1370,A ,6/12/2023,2590,A ,1/28/2023,32.2,A 
1/24/2023,16,A ,5/30/2023,1370,A ,6/12/2023,2630,A ,1/28/2023,32.2,A 
1/24/2023,15.6,A ,5/30/2023,1370,A ,6/12/2023,2680,A ,1/28/2023,31.1,A 
1/24/2023,15.6,A ,5/30/2023,1360,A ,6/12/2023,2710,A ,1/28/2023,32.2,A 
1/24/2023,15.2,A ,5/30/2023,1370,A ,6/12/2023,2760,A ,1/28/2023,31.1,A 
1/24/2023,15.2,A ,5/30/2023,1380,A ,6/12/2023,2790,A ,1/28/2023,31.1,A 
1/24/2023,15.2,A ,5/30/2023,1360,A ,6/12/2023,2840,A ,1/28/2023,31.1,A 
1/24/2023,15.2,A ,5/30/2023,1370,A ,6/12/2023,2880,A ,1/28/2023,31.1,A 
1/24/2023,14.9,A ,5/30/2023,1380,A ,6/12/2023,2920,A ,1/28/2023,31.1,A 
1/24/2023,14.9,A ,5/30/2023,1370,A ,6/12/2023,2980,A ,1/28/2023,31.1,A 
1/24/2023,14.9,A ,5/30/2023,1380,A ,6/12/2023,3010,A ,1/28/2023,31.1,A 
1/24/2023,14.9,A ,5/30/2023,1380,A ,6/12/2023,3060,A ,1/28/2023,31.1,A 
1/24/2023,14.5,A ,5/30/2023,1380,A ,6/12/2023,3120,A ,1/28/2023,30.1,A 
1/24/2023,14.5,A ,5/30/2023,1400,A ,6/12/2023,3140,A ,1/28/2023,30.1,A 
1/24/2023,14.5,A ,5/30/2023,1390,A ,6/12/2023,3200,A ,1/28/2023,30.1,A 
1/24/2023,14.5,A ,5/30/2023,1380,A ,6/12/2023,3250,A ,1/28/2023,30.1,A 
1/24/2023,14.1,A ,5/30/2023,1380,A ,6/12/2023,3310,A ,1/28/2023,30.1,A 
1/24/2023,14.1,A ,5/30/2023,1380,A ,6/12/2023,3350,A ,1/28/2023,30.1,A 
1/24/2023,14.1,A ,5/30/2023,1390,A ,6/12/2023,3400,A ,1/28/2023,30.1,A 
1/24/2023,14.1,A ,5/30/2023,1380,A ,6/12/2023,3460,A ,1/28/2023,30.1,A 
1/24/2023,13.8,A ,5/30/2023,1380,A ,6/12/2023,3510,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1390,A ,6/12/2023,3570,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1380,A ,6/12/2023,3610,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1400,A ,6/12/2023,3670,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1390,A ,6/12/2023,3710,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1380,A ,6/12/2023,3790,A ,1/28/2023,29.1,A 
1/24/2023,13.4,A ,5/30/2023,1380,A ,6/12/2023,3830,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1390,A ,6/12/2023,3890,A ,1/28/2023,29.1,A 
1/24/2023,13.8,A ,5/30/2023,1390,A ,6/12/2023,3940,A ,1/28/2023,29.1,A 
1/25/2023,14.1,A ,5/30/2023,1380,A ,6/12/2023,4000,A ,1/28/2023,29.1,A 
1/25/2023,14.1,A ,5/30/2023,1380,A ,6/12/2023,4050,A ,1/28/2023,28.1,A 
1/25/2023,14.5,A ,5/31/2023,1380,A ,6/12/2023,4100,A ,1/28/2023,28.1,A 
1/25/2023,14.9,A ,5/31/2023,1380,A ,6/12/2023,4170,A ,1/28/2023,28.1,A 
1/25/2023,15.2,A ,5/31/2023,1380,A ,6/12/2023,4210,A ,1/28/2023,28.1,A 
1/25/2023,16,A ,5/31/2023,1380,A ,6/12/2023,4270,A ,1/28/2023,28.1,A 
1/25/2023,16.4,A ,5/31/2023,1380,A ,6/12/2023,4350,A ,1/28/2023,28.1,A 
1/25/2023,17.6,A ,5/31/2023,1380,A ,6/12/2023,4400,A ,1/28/2023,28.1,A 
1/25/2023,18.5,A ,5/31/2023,1380,A ,6/12/2023,4470,A ,1/28/2023,28.1,A 
1/25/2023,19.4,A ,5/31/2023,1380,A ,6/12/2023,4520,A ,1/28/2023,27.1,A 
1/25/2023,20.8,A ,5/31/2023,1380,A ,6/12/2023,4580,A ,1/28/2023,28.1,A 
1/25/2023,22.3,A ,5/31/2023,1380,A ,6/12/2023,4660,A ,1/28/2023,27.1,A 
1/25/2023,24.4,A ,5/31/2023,1370,A ,6/12/2023,4730,A ,1/28/2023,27.1,A 
1/25/2023,25.5,A ,5/31/2023,1380,A ,6/12/2023,4810,A ,1/28/2023,27.1,A 
1/25/2023,27.2,A ,5/31/2023,1370,A ,6/12/2023,4880,A ,1/28/2023,27.1,A 
1/25/2023,29,A ,5/31/2023,1370,A ,6/12/2023,4950,A ,1/28/2023,27.1,A 
1/25/2023,30.3,A ,5/31/2023,1370,A ,6/12/2023,5020,A ,1/28/2023,27.1,A 
1/25/2023,32.2,A ,5/31/2023,1370,A ,6/12/2023,5080,A ,1/28/2023,27.1,A 
1/25/2023,33.6,A ,5/31/2023,1360,A ,6/12/2023,5160,A ,1/28/2023,27.1,A 
1/25/2023,35.7,A ,5/31/2023,1360,A ,6/12/2023,5270,A ,1/28/2023,27.1,A 
1/25/2023,38,A ,5/31/2023,1360,A ,6/12/2023,5380,A ,1/28/2023,27.1,A 
1/25/2023,39.5,A ,5/31/2023,1350,A ,6/12/2023,5460,A ,1/28/2023,27.1,A 
1/25/2023,41.9,A ,5/31/2023,1360,A ,6/12/2023,5590,A ,1/28/2023,26.1,A 
1/25/2023,45.3,A ,5/31/2023,1340,A ,6/12/2023,5740,A ,1/28/2023,26.1,A 
1/25/2023,47.9,A ,5/31/2023,1340,A ,6/12/2023,5870,A ,1/28/2023,26.1,A 
1/25/2023,49.8,A ,5/31/2023,1340,A ,6/12/2023,6000,A ,1/28/2023,26.1,A 
1/25/2023,52.6,A ,5/31/2023,1340,A ,6/12/2023,6090,A ,1/28/2023,26.1,A 
1/25/2023,54.6,A ,5/31/2023,1340,A ,6/12/2023,6240,A ,1/28/2023,26.1,A 
1/25/2023,56.6,A ,5/31/2023,1340,A ,6/12/2023,6400,A ,1/28/2023,26.1,A 
1/25/2023,59.8,A ,5/31/2023,1340,A ,6/12/2023,6530,A ,1/28/2023,26.1,A 
1/25/2023,62,A ,5/31/2023,1330,A ,6/12/2023,6650,A ,1/28/2023,26.1,A 
1/25/2023,63.1,A ,5/31/2023,1330,A ,6/12/2023,6780,A ,1/28/2023,26.1,A 
1/25/2023,64.3,A ,5/31/2023,1340,A ,6/12/2023,6920,A ,1/28/2023,26.1,A 
1/25/2023,66.7,A ,5/31/2023,1310,A ,6/12/2023,7110,A ,1/28/2023,26.1,A 
1/25/2023,67.9,A ,5/31/2023,1310,A ,6/12/2023,7270,A ,1/28/2023,25.1,A 
1/25/2023,67.9,A ,5/31/2023,1310,A ,6/12/2023,7390,A ,1/28/2023,25.1,A 
1/25/2023,69.1,A ,5/31/2023,1320,A ,6/12/2023,7530,A ,1/28/2023,25.1,A 
1/25/2023,70.4,A ,5/31/2023,1310,A ,6/12/2023,7650,A ,1/28/2023,25.1,A 
1/25/2023,71.7,A ,5/31/2023,1310,A ,6/12/2023,7820,A ,1/28/2023,25.1,A 
1/25/2023,74.3,A ,5/31/2023,1310,A ,6/12/2023,7990,A ,1/28/2023,25.1,A 
1/25/2023,75.6,A ,5/31/2023,1300,A ,6/12/2023,8080,A ,1/28/2023,25.1,A 
1/25/2023,75.6,A ,5/31/2023,1310,A ,6/12/2023,8210,A ,1/28/2023,25.1,A 
1/25/2023,74.3,A ,5/31/2023,1290,A ,6/12/2023,8330,A ,1/28/2023,25.1,A 
1/25/2023,76.9,A ,5/31/2023,1300,A ,6/12/2023,8480,A ,1/28/2023,25.1,A 
1/25/2023,78.3,A ,5/31/2023,1290,A ,6/12/2023,8630,A ,1/28/2023,24.2,A 
1/25/2023,76.9,A ,5/31/2023,1290,A ,6/12/2023,8730,A ,1/28/2023,25.1,A 
1/25/2023,81,A ,5/31/2023,1290,A ,6/12/2023,8800,A ,1/28/2023,24.2,A 
1/25/2023,82.4,A ,5/31/2023,1280,A ,6/12/2023,8900,A ,1/28/2023,24.2,A 
1/25/2023,85.3,A ,5/31/2023,1280,A ,6/12/2023,8980,A ,1/28/2023,24.2,A 
1/25/2023,86.8,A ,5/31/2023,1270,A ,6/12/2023,9000,A ,1/28/2023,24.2,A 
1/25/2023,88.3,A ,5/31/2023,1270,A ,6/12/2023,8880,A ,1/28/2023,24.2,A 
1/25/2023,91.3,A ,5/31/2023,1270,A ,6/12/2023,8630,A ,1/28/2023,24.2,A 
1/25/2023,92.8,A ,5/31/2023,1270,A ,6/12/2023,8380,A ,1/28/2023,24.2,A 
1/25/2023,89.8,A ,5/31/2023,1270,A ,6/12/2023,8130,A ,1/28/2023,24.2,A 
1/25/2023,89.8,A ,5/31/2023,1260,A ,6/12/2023,7820,A ,1/28/2023,24.2,A 
1/25/2023,91.3,A ,5/31/2023,1270,A ,6/12/2023,7580,A ,1/28/2023,24.2,A 
1/25/2023,89.8,A ,5/31/2023,1260,A ,6/12/2023,7340,A ,1/28/2023,24.2,A 
1/25/2023,88.3,A ,5/31/2023,1250,A ,6/12/2023,7130,A ,1/28/2023,23.3,A 
1/25/2023,86.8,A ,5/31/2023,1240,A ,6/12/2023,6900,A ,1/28/2023,23.3,A 
1/25/2023,82.4,A ,5/31/2023,1250,A ,6/12/2023,6710,A ,1/28/2023,23.3,A 
1/25/2023,81,A ,5/31/2023,1250,A ,6/13/2023,6510,A ,1/28/2023,23.3,A 
1/25/2023,79.6,A ,5/31/2023,1240,A ,6/13/2023,6310,A ,1/28/2023,23.3,A 
1/25/2023,78.3,A ,5/31/2023,1240,A ,6/13/2023,6150,A ,1/28/2023,23.3,A 
1/25/2023,74.3,A ,5/31/2023,1250,A ,6/13/2023,5960,A ,1/28/2023,23.3,A 
1/25/2023,72.9,A ,5/31/2023,1240,A ,6/13/2023,5800,A ,1/28/2023,23.3,A 
1/25/2023,72.9,A ,5/31/2023,1240,A ,6/13/2023,5670,A ,1/29/2023,23.3,A 
1/25/2023,70.4,A ,5/31/2023,1230,A ,6/13/2023,5530,A ,1/29/2023,23.3,A 
1/25/2023,69.1,A ,5/31/2023,1250,A ,6/13/2023,5380,A ,1/29/2023,23.3,A 
1/25/2023,66.7,A ,5/31/2023,1250,A ,6/13/2023,5240,A ,1/29/2023,23.3,A 
1/25/2023,64.3,A ,5/31/2023,1250,A ,6/13/2023,5150,A ,1/29/2023,22.4,A 
1/25/2023,63.1,A ,5/31/2023,1240,A ,6/13/2023,5060,A ,1/29/2023,22.4,A 
1/25/2023,62,A ,5/31/2023,1240,A ,6/13/2023,4960,A ,1/29/2023,22.4,A 
1/25/2023,62,A ,5/31/2023,1250,A ,6/13/2023,4890,A ,1/29/2023,23.3,A 
1/25/2023,59.8,A ,5/31/2023,1240,A ,6/13/2023,4810,A ,1/29/2023,22.4,A 
1/25/2023,59.8,A ,5/31/2023,1250,A ,6/13/2023,4730,A ,1/29/2023,22.4,A 
1/25/2023,58.7,A ,5/31/2023,1250,A ,6/13/2023,4660,A ,1/29/2023,22.4,A 
1/25/2023,58.7,A ,5/31/2023,1250,A ,6/13/2023,4580,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1250,A ,6/13/2023,4500,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1260,A ,6/13/2023,4430,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1260,A ,6/13/2023,4380,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1260,A ,6/13/2023,4320,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1250,A ,6/13/2023,4240,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1250,A ,6/13/2023,4190,A ,1/29/2023,22.4,A 
1/25/2023,55.6,A ,5/31/2023,1250,A ,6/13/2023,4130,A ,1/29/2023,22.4,A 
1/25/2023,56.6,A ,5/31/2023,1270,A ,6/13/2023,4090,A ,1/29/2023,22.4,A 
1/25/2023,57.7,A ,5/31/2023,1260,A ,6/13/2023,4010,A ,1/29/2023,22.4,A 
1/25/2023,57.7,A ,5/31/2023,1250,A ,6/13/2023,3980,A ,1/29/2023,21.5,A 
1/25/2023,58.7,A ,5/31/2023,1270,A ,6/13/2023,3920,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1270,A ,6/13/2023,3870,A ,1/29/2023,21.5,A 
1/25/2023,58.7,A ,5/31/2023,1270,A ,6/13/2023,3820,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1270,A ,6/13/2023,3780,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1270,A ,6/13/2023,3710,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1270,A ,6/13/2023,3670,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1270,A ,6/13/2023,3630,A ,1/29/2023,21.5,A 
1/25/2023,59.8,A ,5/31/2023,1260,A ,6/13/2023,3570,A ,1/29/2023,21.5,A 
1/25/2023,58.7,A ,5/31/2023,1260,A ,6/13/2023,3530,A ,1/29/2023,21.5,A 
1/26/2023,58.7,A ,5/31/2023,1270,A ,6/13/2023,3510,A ,1/29/2023,21.5,A 
1/26/2023,57.7,A ,5/31/2023,1270,A ,6/13/2023,3460,A ,1/29/2023,21.5,A 
1/26/2023,56.6,A ,6/1/2023,1260,A ,6/13/2023,3430,A ,1/29/2023,21.5,A 
1/26/2023,56.6,A ,6/1/2023,1260,A ,6/13/2023,3380,A ,1/29/2023,21.5,A 
1/26/2023,55.6,A ,6/1/2023,1270,A ,6/13/2023,3360,A ,1/29/2023,20.6,A 
1/26/2023,54.6,A ,6/1/2023,1270,A ,6/13/2023,3310,A ,1/29/2023,20.6,A 
1/26/2023,54.6,A ,6/1/2023,1270,A ,6/13/2023,3290,A ,1/29/2023,20.6,A 
1/26/2023,53.6,A ,6/1/2023,1270,A ,6/13/2023,3250,A ,1/29/2023,20.6,A 
1/26/2023,52.6,A ,6/1/2023,1250,A ,6/13/2023,3200,A ,1/29/2023,20.6,A 
1/26/2023,51.7,A ,6/1/2023,1250,A ,6/13/2023,3190,A ,1/29/2023,20.6,A 
1/26/2023,50.7,A ,6/1/2023,1250,A ,6/13/2023,3150,A ,1/29/2023,20.6,A 
1/26/2023,50.7,A ,6/1/2023,1250,A ,6/13/2023,3130,A ,1/29/2023,20.6,A 
1/26/2023,49.8,A ,6/1/2023,1250,A ,6/13/2023,3100,A ,1/29/2023,20.6,A 
1/26/2023,48.8,A ,6/1/2023,1250,A ,6/13/2023,3060,A ,1/29/2023,20.6,A 
1/26/2023,48.8,A ,6/1/2023,1250,A ,6/13/2023,3050,A ,1/29/2023,20.6,A 
1/26/2023,47.9,A ,6/1/2023,1250,A ,6/13/2023,3010,A ,1/29/2023,20.6,A 
1/26/2023,47,A ,6/1/2023,1250,A ,6/13/2023,2990,A ,1/29/2023,20.6,A 
1/26/2023,46.1,A ,6/1/2023,1240,A ,6/13/2023,2980,A ,1/29/2023,20.6,A 
1/26/2023,45.3,A ,6/1/2023,1240,A ,6/13/2023,2960,A ,1/29/2023,19.7,A 
1/26/2023,45.3,A ,6/1/2023,1240,A ,6/13/2023,2930,A ,1/29/2023,19.7,A 
1/26/2023,44.4,A ,6/1/2023,1240,A ,6/13/2023,2910,A ,1/29/2023,19.7,A 
1/26/2023,43.6,A ,6/1/2023,1240,A ,6/13/2023,2890,A ,1/29/2023,19.7,A 
1/26/2023,42.7,A ,6/1/2023,1230,A ,6/13/2023,2880,A ,1/29/2023,19.7,A 
1/26/2023,42.7,A ,6/1/2023,1230,A ,6/13/2023,2840,A ,1/29/2023,19.7,A 
1/26/2023,41.9,A ,6/1/2023,1220,A ,6/13/2023,2830,A ,1/29/2023,19.7,A 
1/26/2023,41.1,A ,6/1/2023,1230,A ,6/13/2023,2800,A ,1/29/2023,19.7,A 
1/26/2023,41.1,A ,6/1/2023,1210,A ,6/13/2023,2790,A ,1/29/2023,19.7,A 
1/26/2023,40.3,A ,6/1/2023,1220,A ,6/13/2023,2780,A ,1/29/2023,19.7,A 
1/26/2023,40.3,A ,6/1/2023,1230,A ,6/13/2023,2770,A ,1/29/2023,19.7,A 
1/26/2023,39.5,A ,6/1/2023,1210,A ,6/13/2023,2760,A ,1/29/2023,19.7,A 
1/26/2023,38.7,A ,6/1/2023,1230,A ,6/13/2023,2720,A ,1/29/2023,19.7,A 
1/26/2023,38,A ,6/1/2023,1210,A ,6/13/2023,2710,A ,1/29/2023,19.7,A 
1/26/2023,38,A ,6/1/2023,1210,A ,6/13/2023,2700,A ,1/29/2023,19.7,A 
1/26/2023,37.2,A ,6/1/2023,1200,A ,6/13/2023,2690,A ,1/29/2023,19.7,A 
1/26/2023,36.5,A ,6/1/2023,1200,A ,6/13/2023,2670,A ,1/29/2023,19.7,A 
1/26/2023,36.5,A ,6/1/2023,1200,A ,6/13/2023,2670,A ,1/29/2023,19.7,A 
1/26/2023,35.7,A ,6/1/2023,1200,A ,6/13/2023,2650,A ,1/29/2023,19.7,A 
1/26/2023,35,A ,6/1/2023,1200,A ,6/13/2023,2640,A ,1/29/2023,19.7,A 
1/26/2023,35,A ,6/1/2023,1190,A ,6/13/2023,2630,A ,1/29/2023,19.7,A 
1/26/2023,34.3,A ,6/1/2023,1190,A ,6/13/2023,2610,A ,1/29/2023,19.7,A 
1/26/2023,33.6,A ,6/1/2023,1190,A ,6/13/2023,2590,A ,1/29/2023,19.7,A 
1/26/2023,33.6,A ,6/1/2023,1190,A ,6/13/2023,2580,A ,1/29/2023,19.7,A 
1/26/2023,32.9,A ,6/1/2023,1190,A ,6/13/2023,2560,A ,1/29/2023,19.7,A 
1/26/2023,32.2,A ,6/1/2023,1180,A ,6/13/2023,2560,A ,1/29/2023,19.7,A 
1/26/2023,32.2,A ,6/1/2023,1170,A ,6/13/2023,2540,A ,1/29/2023,18.9,A 
1/26/2023,32.2,A ,6/1/2023,1160,A ,6/13/2023,2520,A ,1/29/2023,19.7,A 
1/26/2023,31.6,A ,6/1/2023,1160,A ,6/13/2023,2510,A ,1/29/2023,19.7,A 
1/26/2023,30.9,A ,6/1/2023,1160,A ,6/13/2023,2500,A ,1/29/2023,19.7,A 
1/26/2023,30.3,A ,6/1/2023,1160,A ,6/13/2023,2500,A ,1/29/2023,18.9,A 
1/26/2023,30.3,A ,6/1/2023,1160,A ,6/13/2023,2470,A ,1/29/2023,18.9,A 
1/26/2023,29.6,A ,6/1/2023,1160,A ,6/13/2023,2460,A ,1/29/2023,18.9,A 
1/26/2023,29,A ,6/1/2023,1160,A ,6/13/2023,2450,A ,1/29/2023,18.9,A 
1/26/2023,29,A ,6/1/2023,1160,A ,6/13/2023,2430,A ,1/29/2023,18.9,A 
1/26/2023,28.4,A ,6/1/2023,1150,A ,6/13/2023,2430,A ,1/29/2023,18.9,A 
1/26/2023,28.4,A ,6/1/2023,1150,A ,6/13/2023,2410,A ,1/29/2023,18.9,A 
1/26/2023,27.8,A ,6/1/2023,1160,A ,6/13/2023,2390,A ,1/29/2023,18.9,A 
1/26/2023,27.8,A ,6/1/2023,1150,A ,6/13/2023,2390,A ,1/29/2023,18.9,A 
1/26/2023,27.2,A ,6/1/2023,1150,A ,6/13/2023,2380,A ,1/29/2023,18.9,A 
1/26/2023,27.2,A ,6/1/2023,1140,A ,6/13/2023,2370,A ,1/29/2023,18.9,A 
1/26/2023,26.6,A ,6/1/2023,1140,A ,6/13/2023,2350,A ,1/29/2023,18.9,A 
1/26/2023,26,A ,6/1/2023,1140,A ,6/14/2023,2340,A ,1/29/2023,18.9,A 
1/26/2023,26,A ,6/1/2023,1160,A ,6/14/2023,2320,A ,1/29/2023,18.9,A 
1/26/2023,25.5,A ,6/1/2023,1150,A ,6/14/2023,2310,A ,1/29/2023,18.9,A 
1/26/2023,25.5,A ,6/1/2023,1140,A ,6/14/2023,2290,A ,1/29/2023,18.9,A 
1/26/2023,24.9,A ,6/1/2023,1140,A ,6/14/2023,2290,A ,1/29/2023,18.9,A 
1/26/2023,24.4,A ,6/1/2023,1140,A ,6/14/2023,2280,A ,1/30/2023,18.9,A 
1/26/2023,24.4,A ,6/1/2023,1150,A ,6/14/2023,2260,A ,1/30/2023,18.9,A 
1/26/2023,24.4,A ,6/1/2023,1160,A ,6/14/2023,2240,A ,1/30/2023,18.9,A 
1/26/2023,23.8,A ,6/1/2023,1160,A ,6/14/2023,2240,A ,1/30/2023,18.9,A 
1/26/2023,23.3,A ,6/1/2023,1160,A ,6/14/2023,2220,A ,1/30/2023,18.9,A 
1/26/2023,23.3,A ,6/1/2023,1160,A ,6/14/2023,2210,A ,1/30/2023,18.9,A 
1/26/2023,22.8,A ,6/1/2023,1170,A ,6/14/2023,2210,A ,1/30/2023,18.9,A 
1/26/2023,22.8,A ,6/1/2023,1170,A ,6/14/2023,2200,A ,1/30/2023,18.9,A 
1/26/2023,22.3,A ,6/1/2023,1180,A ,6/14/2023,2180,A ,1/30/2023,18.9,A 
1/26/2023,22.3,A ,6/1/2023,1180,A ,6/14/2023,2170,A ,1/30/2023,18.9,A 
1/26/2023,22.3,A ,6/1/2023,1180,A ,6/14/2023,2160,A ,1/30/2023,18.9,A 
1/26/2023,21.8,A ,6/1/2023,1190,A ,6/14/2023,2140,A ,1/30/2023,18.9,A 
1/26/2023,21.3,A ,6/1/2023,1200,A ,6/14/2023,2130,A ,1/30/2023,18.9,A 
1/26/2023,21.3,A ,6/1/2023,1200,A ,6/14/2023,2130,A ,1/30/2023,18.1,A 
