ReadMe File,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,5,,,,,10,,,,,15,,,,,
Date,ME_SWE,ME_SDep,ME_P,ME_Tavg,ME_Tmax,ME_Tmin,ME_SDen,ME_PSadj,ME_SPratio,ME_WDir,ME_WSavg,ME_WSmax,ME_SolRad,ME_flag,SLM_SDep,SLM_P,SLM_Tavg,SLM_Tmax,SLM_Tmin,SLM_WDir,SLM_WSavg,SLM_WSmax,SLM_SolRad,SLM_flag,UTR_SWE,UTR_SDep,UTR_P,UTR_Tavg,UTR_Tmax,UTR_Tmin,UTR_ SMmin,UTR_SMmid,UTR_SMmax,UTR_STmin,UTR_STmid,UTR_STmax,UTR_SDen,UTR_P_Sadj,UTR_SPratio,UTR_WDir,UTR_WSavg,UTR_WSmax,UTR_SolRad,UTR_flag
5/7/2024,24.3,59,0.1,38,44,35,41.2,0.1,0,100,4.4,17.3,234.2,,64,0,39,47,34,188,1.4,5.8,226.9,,31.9,73,0,38,44,31,22.5,16.9,23.1,31,32,32,43.7,0,nan,nan,nan,nan,333.7,"15,16,17,18"
5/8/2024,23.7,58,1.2,37,38,33,40.9,1.2,0,89,5.4,23.3,99.9,,63,0.4,38,44,34,188,1.3,6.8,141.9,,31.4,72,0.1,36,41,30,24.1,17.3,24,31,32,32,43.6,0.1,0,nan,nan,nan,173.1,"16,17,18"
5/9/2024,22.9,56,0.6,34,38,30,40.9,0.6,100,131,3.6,20.8,135.4,,62,0.4,34,39,32,184,1,5.6,147.4,,31.1,71,0,35,40,30,25,17.2,24.3,31,32,32,43.8,0,nan,nan,nan,nan,229,"15,16,17,18"
5/10/2024,23.5,57,0.3,33,36,30,41.2,0.3,100,108,6.5,23.1,136.9,,61,0.2,34,40,30,190,0.5,8.6,168.5,,30.8,70,0,35,40,29,25.9,17.6,24.7,31,32,32,44,0,nan,nan,nan,nan,276.1,"15,16,17,18"
5/11/2024,23.8,59,0.4,34,35,32,40.3,0.4,0,108,9.7,27,97.7,,59,0.1,35,37,32,182,1.1,4.3,134.3,,30.6,69,0,37,44,31,26.4,17.8,24.5,31,32,32,44.3,0,nan,nan,nan,nan,263.9,"15,16,17,18"
5/12/2024,23.8,57,0.6,34,38,33,41.8,0.6,0,108,5.2,19.2,125.9,,61,0,37,41,35,185,1.5,4.1,184.2,,30.2,68,0,37,43,32,27.1,18,24.9,31,32,32,44.4,0,nan,nan,nan,nan,271.6,"15,16,17,18"
5/13/2024,23.6,56,0,39,46,34,42.1,0,nan,141,3.5,12.7,381.1,9,59,0,39,46,34,189,1.5,4.6,359.6,,29.7,66,0,37,44,31,28.1,18.2,25,31,32,32,45,0,nan,nan,nan,nan,343.1,"15,16,17,18"
5/14/2024,22.5,54,0,40,46,36,41.7,0,nan,301,2.5,10.7,249.2,9,57,0,41,46,36,190,1.7,5.2,348.1,,29.1,64,0,39,45,32,28.7,18.3,25.4,31,32,32,45.5,0,nan,nan,nan,nan,330,"15,16,17,18"
5/15/2024,22,52,0,41,48,36,42.3,0,nan,297,2.9,9.4,480.7,9,56,0,41,50,34,191,1.8,5.5,362.3,,28.6,63,0,39,48,28,29.4,18.5,25.5,31,32,32,45.4,0,nan,nan,nan,nan,352.5,"15,16,17,18"
5/16/2024,20.9,51,0,38,41,35,41,0,nan,38,1.2,11.5,114.7,9,54,0,38,44,34,190,1.6,4.3,156.4,,27.8,61,0,38,43,31,30,18.9,25.7,31,32,32,45.6,0,nan,nan,nan,nan,334.7,"15,16,17,18"
5/17/2024,20.8,49,0,39,47,34,42.4,0,nan,296,1.6,9.5,272.5,9,53,0,40,50,36,193,1.4,5.8,330.6,,27.1,60,0,39,43,34,30.2,19.1,25.7,31,32,32,45.2,0,nan,nan,nan,nan,364.6,"15,16,17,18"
5/18/2024,20.1,48,0.2,38,47,36,41.9,0.2,0,93,3.5,20.5,192.1,,51,0,40,47,36,189,1.5,5.2,227.7,,26.3,58,0,38,45,29,30.6,19,25.9,31,32,32,45.3,0,nan,nan,nan,nan,393.1,"15,16,17,18"
5/19/2024,19.7,48,0.3,38,44,34,41,0.3,0,102,7.2,30.2,246.7,,50,0,40,47,35,190,1.6,6.5,260.3,,25.4,56,0,40,47,34,31,19.4,26.1,31,32,32,45.4,0,nan,nan,nan,nan,314.3,"15,16,17,18"
5/20/2024,18.5,47,0,40,48,35,39.4,0,nan,291,2.9,9.2,298.3,9,48,0,42,49,37,195,1.5,5.3,354,,24.5,54,0,40,46,36,31.4,19.8,26.3,31,32,32,45.4,0,nan,nan,nan,nan,228,"15,16,17,18"
5/21/2024,17.8,43,0.4,38,43,36,41.4,0.4,0,108,4.6,18.5,122.5,,44,0.4,39,45,34,193,1.6,7.1,152.8,,23.7,53,0.1,40,45,35,31.6,19.8,26.2,31,32,32,44.7,0.1,0,nan,nan,nan,202.9,"16,17,18"
5/22/2024,17.1,42,0.5,37,39,34,40.7,0.5,0,103,4.6,17.6,80.7,,42,0.1,36,40,34,185,1,3.3,89.5,,23.1,52,0,39,42,35,31.6,19.8,26.3,31,32,32,44.4,0,nan,nan,nan,nan,157.4,"15,16,17,18"
5/23/2024,16.5,40,0.2,41,47,38,41.2,0.2,0,340,3.6,13.1,312.2,,42,0,42,53,35,193,1.4,5.1,383.2,,22.4,51,0,42,52,33,31.8,19.8,26.2,31,32,32,43.9,0,nan,nan,nan,nan,276.5,"15,16,17,18"
5/24/2024,15.5,38,0.4,39,43,36,40.8,0.4,0,103,5.3,17.5,73.9,,41,0.3,40,46,36,188,1.7,4.9,151.5,,21.5,49,0,42,47,36,32.2,20.5,26.4,31,32,32,43.9,0,nan,nan,nan,nan,220.3,"15,16,17,18"
5/25/2024,14.8,34,0.1,40,49,36,43.5,0.1,0,83,1.5,8.6,232.5,,39,0,41,48,36,194,1.5,5.4,242.7,,20.6,47,0.1,41,47,33,32.2,20.5,26.6,31,32,32,43.8,0.1,0,nan,nan,nan,249.5,"16,17,18"
5/26/2024,14,33,0,43,51,38,42.4,0,nan,322,1.9,9.2,408.8,9,37,0,43,53,37,192,1.8,5.3,331.5,,19.7,45,0.1,43,50,35,32.6,20.7,26.4,31,32,32,43.8,0.1,0,nan,nan,nan,338.6,"16,17,18"
5/27/2024,12.8,32,0.2,42,46,39,40,0.2,0,305,2.5,14,158.7,,32,0.2,42,46,38,191,1.7,5.3,165.6,,18.3,41,0.1,42,47,37,33,21.1,26.9,31,32,32,44.6,0.1,0,nan,nan,nan,298.2,"16,17,18"
5/28/2024,12,30,0.5,39,41,37,40,0.5,0,99,1.8,8.1,83.5,,31,0.4,40,44,37,192,1.5,4.6,121.9,,16.8,37,0.3,39,42,36,33.5,21.8,27.1,31,32,32,45.4,0.3,0,nan,nan,nan,145.1,"16,17,18"
5/29/2024,11.5,28,0.3,40,48,37,41.1,0.3,0,107,2.2,10.8,175.4,,31,0,41,49,37,192,1.4,3.6,197.2,,15.7,35,0,42,46,38,33.6,21.6,27.1,31,32,32,44.9,0,nan,nan,nan,nan,255.8,"15,16,17,18"
5/30/2024,10.8,27,0.3,41,46,39,40,0.3,0,98,2.6,13.4,177.5,,29,0,42,52,37,198,1.5,4.6,237.7,,14.5,32,0,43,50,35,33.9,21.8,27.1,31,32,32,45.3,0,nan,nan,nan,nan,292,"15,16,17,18"
5/31/2024,10.2,26,0,48,54,40,39.2,0,nan,32,2.3,16.9,305.8,9,25,0,44,53,35,193,1.6,4.8,252.9,,13.3,30,0,42,53,29,34.1,22,27.3,31,32,32,44.3,0,nan,nan,nan,nan,249.4,"15,16,17,18"
6/1/2024,9.5,24,0.1,43,48,40,39.6,0.1,0,102,5.6,22.4,171.5,,23,0.1,43,50,39,191,1.3,4.4,180,,12.4,29,0.1,43,49,36,33.9,21.4,26.9,31,32,32,42.8,0.1,0,nan,nan,nan,218,"16,17,18"
6/2/2024,8.5,21,0,43,50,40,40.5,0,nan,99,2.2,15.7,233.5,9,23,0,44,53,38,204,1.4,6.2,257,,11.3,27,0,43,52,33,34.5,22.2,27.1,31,32,32,41.9,0,nan,nan,nan,nan,258.6,"15,16,17,18"
6/3/2024,7.6,19,0.1,46,54,41,40,0.1,0,81,2.7,11.9,255.9,,20,0,45,53,38,196,1.7,4.4,278.7,,10.2,24,0.1,45,53,35,34.6,22,27.3,31,32,32,42.5,0.1,0,nan,nan,nan,339.7,"16,17,18"
6/4/2024,6.6,17,0.1,50,56,43,38.8,0.1,0,353,5.7,17.6,485.9,,16,0,50,61,40,212,1.5,5,383,,8.1,21,0,49,61,36,34.8,22.6,27.5,31,32,32,38.6,0,nan,nan,nan,nan,342.9,"15,16,17,18"
6/5/2024,4.9,10,1.1,43,44,41,49,1.1,0,105,4.5,18.9,112.2,,14,0.7,42,47,39,192,1.5,4.7,156.8,,5.9,18,0.2,45,51,40,35.6,22.9,27.6,31,32,32,32.8,0.2,0,nan,nan,nan,210.6,"16,17,18"
6/6/2024,3.7,8,1.4,40,42,39,46.2,1.4,0,104,5.5,19.4,112.7,,12,0.1,42,48,38,194,1.1,4.6,134.5,,3.8,14,0,45,53,37,35.6,22.7,27.5,31,32,32,27.1,0,nan,nan,nan,nan,249.6,"15,16,17,18"
6/7/2024,2.5,3,nan,46,53,39,83.3,nan,nan,96,2.6,11.2,355.9,"3,8,9",10,0,46,55,38,214,1.6,7.9,382.8,,2.1,12,0,47,56,37,35.7,22.7,27.5,31,32,32,17.5,0,nan,nan,nan,nan,375.7,"15,16,17,18"
6/8/2024,1.2,2,0,58,67,48,60,0,nan,92,5.1,38,299.1,9,6,0,49,60,40,189,2,5.6,174.4,,0.7,8,0,50,61,35,35,22.6,27.3,31,32,32,nan,0,nan,nan,nan,nan,230.2,"13,15,16,17,18"
6/9/2024,0,0,0.4,46,50,42,nan,0.4,0,104,5.6,21.6,149.3,7,5,0.1,47,53,40,200,1.4,5.9,147.2,,0.5,5,0,50,59,44,34.1,21.3,26.8,31,32,32,nan,0,nan,nan,nan,nan,300.2,"13,15,16,17,18"
6/10/2024,0,0,0.1,44,49,41,nan,0.1,0,107,2.6,12.7,130.7,7,3,0.1,46,55,40,210,1.1,6.5,232,,0,0,0,49,58,41,35.6,20.9,26.5,32,32,32,nan,0,nan,nan,nan,nan,299.2,"13,15,16,17,18"
6/11/2024,0,0,0.2,43,48,41,nan,0.2,0,244,0.9,8.3,186.1,7,0,0.2,44,53,40,200,1.2,7,188.4,,0,0,0.1,47,57,42,38,20.7,26.5,32,32,32,nan,0.1,0,nan,nan,nan,270.2,"13,16,17,18"
6/12/2024,0,0,0,44,51,41,nan,0,nan,177,1.1,9,298.8,"7,9",0,0,44,50,40,205,0.5,6,120.2,,0,0,0,45,51,41,36.7,20.5,26.4,33,32,32,nan,0,nan,nan,nan,nan,198.2,"13,15,16,17,18"
6/13/2024,0,0,0,47,53,41,nan,0,nan,316,4.5,15.7,481.8,"7,9",0,0,47,57,39,282,1.1,6,295.8,,0,0,0,48,56,38,33.7,20.2,26.1,33,32,32,nan,0,nan,nan,nan,nan,186.9,"13,15,16,17,18"
6/14/2024,0,0,0,53,64,44,nan,0,nan,342,7.9,16.8,501.8,"7,9",0,0,55,74,40,205,0.8,7.2,395.2,,0,0,0,56,71,42,32,19.6,26,34,32,32,nan,0,nan,nan,nan,nan,315.9,"13,15,16,17,18"
6/15/2024,0,0,0,50,56,44,nan,0,nan,288,1.5,8,250.8,"7,9",0,0,53,62,44,299,1.3,8.8,394.2,,0,0,0,56,72,38,30.6,19.6,25.6,38,35,32,nan,0,nan,nan,nan,nan,358.2,"13,15,16,17,18"
6/16/2024,0,0,0,55,65,49,nan,0,nan,294,0.6,6.6,518.5,"7,9",0,0,54,67,42,224,1.7,4.6,394.8,,0,0,0,56,71,37,29,19.1,25.1,41,38,33,nan,0,nan,nan,nan,nan,351.2,"13,15,16,17,18"
6/17/2024,0,0,0,51,59,46,nan,0,nan,269,1.1,7.3,327.8,"7,9",0,0,53,64,42,250,1.5,6.5,394.4,,0,0,0,56,69,39,27.9,18.5,24.8,42,39,34,nan,0,nan,nan,nan,nan,350.7,"13,15,16,17,18"
6/18/2024,0,0,0.1,48,50,47,nan,0.1,0,287,1.5,7.3,114.2,7,1,0,50,56,43,236,1,5.1,173.7,,0,0,0,51,61,38,26.7,18,24.3,42,40,35,nan,0,nan,nan,nan,nan,358.2,"13,15,16,17,18"
6/19/2024,0,0,0,48,53,46,nan,0,nan,127,1.2,8.5,204.3,"7,9",2,0,52,59,44,224,1.6,8.9,370.2,,0,0,0,52,63,35,25.8,17.6,23.8,42,40,36,nan,0,nan,nan,nan,nan,339.7,"13,15,16,17,18"
6/20/2024,0,0,0,49,59,44,nan,0,nan,121,1.1,9.2,320.6,"7,9",0,0,51,62,40,245,1.4,5.8,303.6,,0,0,0,52,67,35,24.9,17.1,23.3,42,40,36,nan,0,nan,nan,nan,nan,314.1,"13,15,16,17,18"
6/21/2024,0,0,0,54,62,46,nan,0,nan,285,2.6,10.3,517.5,"7,9",0,0,54,65,42,234,1.8,6.7,394.1,,0,0,0,54,68,38,23.8,16.5,22.4,42,40,37,nan,0,nan,nan,nan,nan,344.9,"13,15,16,17,18"
6/22/2024,0,0,0,58,66,49,nan,0,nan,283,2.1,9.3,510.6,"7,9",0,0,57,70,44,232,1.6,8.1,382,,0,0,0,58,76,39,22.8,16.2,21.7,43,41,37,nan,0,nan,nan,nan,nan,306.1,"13,15,16,17,18"
6/23/2024,0,0,0,55,63,49,nan,0,nan,86,3.5,13.6,461.8,"7,9",0,0,57,68,45,241,1.5,8.6,376.7,,0,0,0,57,71,39,21.5,15.2,20.7,44,41,38,nan,0,nan,nan,nan,nan,329.4,"13,15,16,17,18"
6/24/2024,0,0,0,54,61,49,nan,0,nan,124,2,8.3,468,"7,9",0,0,56,64,48,231,1,5.2,234.5,,0,0,0,56,67,44,20.3,14.8,19.7,44,42,38,nan,0,nan,nan,nan,nan,305.1,"13,15,16,17,18"
6/25/2024,0,0,0,49,52,48,nan,0,nan,272,1.3,6.3,139.9,"7,9",0,0,54,60,48,281,1,6.8,249,,0,0,0,55,66,43,19,14.3,18.8,44,42,39,nan,0,nan,nan,nan,nan,339,"13,15,16,17,18"
6/26/2024,0,0,0,50,54,48,nan,0,nan,287,1.7,9.8,168.8,"7,9",0,0,54,62,48,265,1.1,5.3,273.2,,0,0,0,58,73,43,18.2,13.4,17.6,45,42,39,nan,0,nan,nan,nan,nan,329.7,"13,15,16,17,18"
6/27/2024,0,0,0,52,60,49,nan,0,nan,275,0.4,5.9,304.5,"7,9",0,0,56,65,48,285,1.2,6.2,342,,0,0,0,58,72,41,16.8,12.8,16.5,46,43,40,nan,0,nan,nan,nan,nan,327.9,"13,15,16,17,18"
6/28/2024,0,0,0,53,62,48,nan,0,nan,255,0.9,8.4,388.7,"7,9",0,0,55,64,47,271,1.2,6.3,288.1,,0,0,0,58,71,42,15.7,11.8,15.1,46,43,40,nan,0,nan,nan,nan,nan,298.5,"13,15,16,17,18"
6/29/2024,0,0,0,56,64,48,nan,0,nan,249,1.2,7.2,475.9,"7,9",0,0,59,70,48,263,1.3,9.5,389.6,,0,0,0,59,73,42,14.6,10.6,13.6,46,44,40,nan,0,nan,nan,nan,nan,326.9,"13,15,16,17,18"
6/30/2024,0,0,0.3,50,53,47,nan,0.3,0,82,0.2,9.2,68.94,7,0,0,53,59,50,256,0.6,5,122.5,,0,0,0.2,53,61,44,13.4,9.7,12,46,44,40,nan,0.2,0,nan,nan,nan,112.4,"13,16,17,18"
7/1/2024,0,0,0.2,48,51,46,nan,0.2,0,0,0,0,136.2,7,0,0.1,52,56,49,127,0.3,4,123.2,,0,0,0,53,60,48,16.4,10.2,11.8,45,44,41,nan,0,nan,nan,nan,nan,192.5,"13,15,16,17,18"
7/2/2024,0,0,0,49,51,48,nan,0,nan,331,0.4,6.2,120.8,"7,9",0,0,52,56,48,228,0.7,3.7,139,,0,0,0,52,58,46,15.9,9.5,11.3,45,44,41,nan,0,nan,nan,nan,nan,119.7,"13,15,16,17,18"
7/3/2024,0,0,0.1,49,53,47,nan,0.1,0,251,1.1,7.3,156.7,7,0,0,53,57,49,324,0.7,6.4,172.2,,0,0,0,53,63,48,15.1,9.1,11.2,44,43,41,nan,0,nan,nan,nan,nan,233,"13,15,16,17,18"
7/4/2024,0,0,0.1,48,51,47,nan,0.1,0,152,2.6,12.3,86.4,7,0,0.2,51,54,49,305,0.7,7.6,100.4,,0,0,0,52,61,45,14.2,8.3,10.5,45,44,41,nan,0,nan,nan,nan,nan,215.8,"13,15,16,17,18"
7/5/2024,0,0,0.2,48,50,47,nan,0.2,0,107,3.2,10.1,64.59,7,0,0,50,52,48,326,0.3,5.7,85.3,,0,0,0,51,55,47,13.7,7.8,10,45,44,41,nan,0,nan,nan,nan,nan,132.8,"13,15,16,17,18"
7/6/2024,0,0,0.2,48,49,48,nan,0.2,0,110,3.5,13.3,69.41,7,0,0.4,50,53,48,318,0.5,5,94.6,,0,0,0.1,50,57,47,13.3,7.4,9.6,44,43,41,nan,0.1,0,nan,nan,nan,163.2,"13,16,17,18"
7/7/2024,0,0,0.1,49,52,47,nan,0.1,0,112,0.8,6.3,97.1,7,0,0,50,54,48,248,0.2,2.3,103,,0,0,0,51,59,47,12.9,6.9,9,44,43,41,nan,0,nan,nan,nan,nan,144.7,"13,15,16,17,18"
7/8/2024,0,0,0,50,55,47,nan,0,nan,136,0.7,5.8,183.8,"7,9",0,0,51,57,48,348,0.3,5,133.9,,0,0,0,54,63,47,12.5,6.5,8.8,44,43,41,nan,0,nan,nan,nan,nan,240.1,"13,15,16,17,18"
7/9/2024,0,0,0.2,50,52,48,nan,0.2,0,102,4.3,15.2,113.5,7,0,0,52,59,49,202,0.6,3.9,150.1,,0,0,0,53,62,45,11.8,6.1,8,46,44,41,nan,0,nan,nan,nan,nan,171.6,"13,15,16,17,18"
7/10/2024,0,0,0.6,49,51,47,nan,0.6,0,106,3.6,16,106.1,7,0,0.1,52,57,49,341,0.4,4.8,130.1,,0,0,0,53,62,44,11.3,5.7,7.1,46,44,42,nan,0,nan,nan,nan,nan,122,"13,15,16,17,18"
7/11/2024,0,0,0.3,49,52,47,nan,0.3,0,102,5.2,17.8,114.7,7,0,0.2,52,56,48,278,0.4,5.7,147.2,,0,0,0,53,64,43,11,5.3,6.8,45,44,42,nan,0,nan,nan,nan,nan,183.7,"13,15,16,17,18"
7/12/2024,0,0,0.5,49,51,46,nan,0.5,0,102,5.7,18.1,82.8,7,0,0.1,51,55,48,297,0.5,5.4,123.9,,0,0,0.1,51,61,42,10.1,4.7,5.9,45,44,42,nan,0.1,0,nan,nan,nan,157.2,"13,16,17,18"
7/13/2024,0,0,1.8,48,50,46,nan,1.8,0,107,6.8,25.2,76.16,7,0,0.7,49,51,48,253,0.1,2.2,68.92,,0,0,0.1,51,57,45,9.7,4.8,5.6,45,44,42,nan,0.1,0,nan,nan,nan,90.9,"13,16,17,18"
7/14/2024,0,0,2.3,49,51,47,nan,2.3,0,109,8.4,26,166.8,7,0,1.1,50,54,49,327,0.7,10.3,126.1,,0,0,0.6,51,56,48,12.1,4.6,5.6,45,44,42,nan,0.6,0,nan,nan,nan,138.8,"13,16,17,18"
7/15/2024,0,0,0,48,54,44,nan,0,nan,118,2.1,10.2,217.1,"7,9",0,0.1,50,55,48,317,0.4,8.8,139.1,,0,0,0,51,61,45,21.3,9.3,5.8,46,45,42,nan,0,nan,nan,nan,nan,250.1,"13,15,16,17,18"
7/16/2024,0,0,0.9,47,48,46,nan,0.9,0,106,5.7,14.4,57.91,7,0,0.2,49,52,47,342,0.2,3.8,117.1,,0,0,0.1,49,53,46,19.8,8.3,5.6,46,45,42,nan,0.1,0,nan,nan,nan,115.7,"13,16,17,18"
7/17/2024,0,0,0,49,56,46,nan,0,nan,308,3.3,9,361.2,"7,9",0,0,51,59,46,11,0.5,5.1,236.4,,0,0,0,52,63,41,18.2,7,5.3,45,45,43,nan,0,nan,nan,nan,nan,266.4,"13,15,16,17,18"
7/18/2024,0,0,0,49,53,47,nan,0,nan,92,2.3,9.5,171.9,"7,9",0,0,51,55,47,202,0.5,4.6,135.1,,0,0,0,51,58,42,16.3,5.9,4.8,46,45,43,nan,0,nan,nan,nan,nan,154.2,"13,15,16,17,18"
7/19/2024,0,0,0,54,63,47,nan,0,nan,326,4.4,12.4,473,"7,9",0,nan,54,65,43,159,1.1,4.4,358.7,2,0,0,0,55,74,34,15.4,5,4.7,46,45,43,nan,0,nan,nan,nan,nan,294.2,"13,15,16,17,18"
7/20/2024,0,0,0,58,64,52,nan,0,nan,32,2.8,13.9,237,"7,9",0,0,58,68,49,198,1.1,4.2,264.4,,0,0,0,57,71,41,13.3,4.5,4.1,48,46,43,nan,0,nan,nan,nan,nan,255.9,"13,15,16,17,18"
7/21/2024,0,0,0,61,66,54,nan,0,nan,359,4.2,21.2,384.5,"7,9",0,nan,60,72,50,255,1.1,4.3,312.5,2,0,0,0,61,76,42,11.9,3.4,3.7,48,46,43,nan,0,nan,nan,nan,nan,275.8,"13,15,16,17,18"
7/22/2024,0,0,0.9,53,56,51,nan,0.9,0,81,2.8,16.9,91,7,0,0.7,55,57,53,211,0.3,3.4,37.03,,0,0,0.3,55,60,50,10.5,2.8,3.1,50,47,44,nan,0.3,0,nan,nan,nan,69.79,"13,16,17,18"
7/23/2024,0,0,0.1,53,59,50,nan,0.1,0,332,6.5,18.7,202.7,7,0,0,56,63,49,304,0.6,4.1,233.5,,0,0,0,58,71,43,17.6,6.5,3.1,49,47,44,nan,0,nan,nan,nan,nan,200.2,"13,15,16,17,18"
7/24/2024,0,0,0,56,60,51,nan,0,nan,98,1.5,10.2,112.7,"7,9",0,0,56,60,52,302,0.8,5.1,131.6,,0,0,0,58,66,50,15.6,4.8,2.8,50,48,45,nan,0,nan,nan,nan,nan,86.9,"13,15,16,17,18"
7/25/2024,0,0,0,51,53,49,nan,0,nan,100,3.4,11.4,116.7,"7,9",0,0.2,54,56,52,343,0.3,5.4,85.5,,0,0,0,56,64,49,14.4,4,2.8,50,48,45,nan,0,nan,nan,nan,nan,254.6,"13,15,16,17,18"
7/26/2024,0,0,1.2,50,51,49,nan,1.2,0,104,8.3,24.9,56.84,7,0,0.8,52,54,51,353,0.2,6.4,65.7,,0,0,0.3,53,55,48,12.8,3.2,2.8,50,48,45,nan,0.3,0,nan,nan,nan,79.71,"13,16,17,18"
7/27/2024,0,0,0.3,53,61,48,nan,0.3,0,111,3.2,14.8,422.8,7,0,0.1,53,58,50,342,0.3,4.4,153.9,,0,0,0.3,53,63,47,17.1,3.8,2.8,49,48,46,nan,0.3,0,nan,nan,nan,234.2,"13,16,17,18"
7/28/2024,0,0,0.1,50,55,48,nan,0.1,0,103,3.3,13.5,149,7,0,0.1,51,54,50,195,0.4,4.4,99.6,,0,0,0,52,57,44,19.9,8,2.8,49,48,46,nan,0,nan,nan,nan,nan,136.3,"13,15,16,17,18"
7/29/2024,0,0,0.8,48,49,48,nan,0.8,0,102,4.7,20.5,61.91,7,0,0.5,50,52,48,327,0.2,2.4,76.2,,0,0,0.1,49,54,45,17.6,5.8,2.8,48,48,46,nan,0.1,0,nan,nan,nan,81.3,"13,16,17,18"
7/30/2024,0,0,0.3,48,53,47,nan,0.3,0,100,3.5,13.2,148.7,7,0,0.1,50,55,48,24,0.3,3.6,138.3,,0,0,0.1,49,54,44,17.7,5.3,3.1,48,47,46,nan,0.1,0,nan,nan,nan,110.2,"13,16,17,18"
7/31/2024,0,0,0,51,59,47,nan,0,nan,282,1.8,7.8,245.4,"7,9",0,0,53,63,46,76,0.7,5.6,324.9,,0,0,0,54,68,45,18.6,4.9,2.6,48,47,46,nan,0,nan,nan,nan,nan,202.2,"13,15,16,17,18"
8/1/2024,0,0,0,50,51,49,nan,0,nan,96,2.9,12.4,81.2,"7,9",0,0,53,56,51,251,0.4,6.4,72.67,,0,0,0.1,51,58,44,16.9,4.3,2.8,49,48,46,nan,0.1,0,nan,nan,nan,97.3,"13,16,17,18"
8/2/2024,0,0,0,51,59,49,nan,0,nan,136,2.8,10.5,204,"7,9",0,0,53,59,51,216,0.6,5.9,118.2,,0,0,0,51,58,47,15.5,3.7,2.8,48,48,46,nan,0,nan,nan,nan,nan,109.4,"13,15,16,17,18"
8/3/2024,0,0,0,52,59,49,nan,0,nan,308,3.6,11.4,265.8,"7,9",0,0,54,61,50,336,0.7,4.8,236.8,,0,0,0,54,63,43,14.8,3.2,2.8,48,48,46,nan,0,nan,nan,nan,nan,207,"13,15,16,17,18"
8/4/2024,0,0,0,56,67,49,nan,0,nan,314,2.8,13.9,418.4,"7,9",0,0,55,65,47,213,1.2,6.3,321.8,,0,0,0,56,73,38,13.1,3.3,2.8,49,48,46,nan,0,nan,nan,nan,nan,270.9,"13,15,16,17,18"
8/5/2024,0,0,0,60,66,51,nan,0,nan,106,2.9,13.9,412.8,"7,9",0,0,58,71,49,22,0.5,7.8,319.4,,0,0,0,59,76,40,11.5,2.7,2.2,50,48,46,nan,0,nan,nan,nan,nan,266.6,"13,15,16,17,18"
8/6/2024,0,0,0.2,53,58,50,nan,0.2,0,102,3,17.3,158.6,7,0,0,56,60,53,133,0.1,3.5,102.4,,0,0,0,61,71,53,9.6,2,1.9,52,49,46,nan,0,nan,nan,nan,nan,164.4,"13,15,16,17,18"
8/7/2024,0,0,1.2,54,58,52,nan,1.2,0,0,0,0,71.14,7,0,0.7,56,59,54,337,0.1,3.2,79.28,,0,0,0,61,68,54,8.6,2,1.9,51,50,47,nan,0,nan,nan,nan,nan,135,"13,15,16,17,18"
8/8/2024,0,0,3.8,54,55,54,nan,3.8,0,107,0,0.2,54.87,7,0,2.7,55,56,53,350,0,1.5,43.91,,0,0,1.4,55,61,50,8.1,1.7,1.8,52,50,47,nan,1.4,0,nan,nan,nan,71.23,"13,16,17,18"
8/9/2024,0,0,0.6,52,56,47,nan,0.6,0,120,2.4,14,219.4,7,0,0.6,54,57,50,185,0.2,3.2,132.1,,0,0,0.4,55,64,49,33.7,18.4,1.9,52,51,47,nan,0.4,0,nan,nan,nan,250.5,"13,16,17,18"
8/10/2024,0,0,1.3,47,48,46,nan,1.3,0,108,3.9,17,34.11,7,0,1.2,49,51,46,218,0.4,4.5,57.92,,0,0,0.7,48,53,44,25.2,15.8,1.9,51,50,48,nan,0.7,0,nan,nan,nan,72.09,"13,16,17,18"
8/11/2024,0,0,1.3,49,52,46,nan,1.3,0,107,10.4,33.5,142,7,0,1,47,51,43,322,0.2,7,90.5,,0,0,0.3,50,59,42,33.6,18.9,3.4,48,49,48,nan,0.3,0,nan,nan,nan,133.5,"13,16,17,18"
8/12/2024,0,0,0,51,59,48,nan,0,nan,81,2.8,11.2,212.4,"7,9",0,0,51,57,47,188,0.1,2.7,124.6,,0,0,0.1,50,61,39,27.3,18,14.3,49,49,47,nan,0.1,0,nan,nan,nan,121.6,"13,16,17,18"
8/13/2024,0,0,0,52,59,47,nan,0,nan,317,3.9,14.8,383.8,"7,9",0,nan,53,66,44,311,0.7,6,297.8,2,0,0,0,51,62,40,27.5,17.4,18,48,48,47,nan,0,nan,nan,nan,nan,159.7,"13,15,16,17,18"
8/14/2024,0,0,0,52,63,48,nan,0,nan,105,2.8,10.4,381.8,"7,9",0,nan,53,63,45,29,0.3,3.8,192.7,2,0,0,0,50,65,35,25.3,16.7,18.2,49,49,47,nan,0,nan,nan,nan,nan,224.2,"13,15,16,17,18"
8/15/2024,0,0,0,50,54,47,nan,0,nan,124,1.5,10.8,135.5,"7,9",0,0.2,52,56,48,184,0.4,6.6,108.6,,0,0,0,51,60,40,23.1,15.7,17.9,49,48,47,nan,0,nan,nan,nan,nan,194.7,"13,15,16,17,18"
